ID,present,WC_bio1,WC_bio12,ER_climaticMoistureIndex,ER_topoWet,lon,lat
719,1,9.899999618530273,927,-0.09000000357627869,13.899999618530273,-85.19531955571536,40.767613507117694
720,1,13.899999618530273,1084,-0.10000000149011612,13.289999961853027,-94.70506731663554,37.41111979011463
721,1,13.699999809265137,1001,-0.1599999964237213,13.600000381469727,-95.44731170355207,37.81110953618919
722,1,8.699999809265137,944,-0.019999999552965164,13.3100004196167,-85.78861486815377,42.291582053382896
723,1,10.899999618530273,948,-0.10999999940395355,12.729999542236328,-83.0167,40
724,1,10.899999618530273,948,-0.10999999940395355,12.729999542236328,-83.0213,39.9689
725,1,10.100000381469727,967,-0.07999999821186066,10.960000038146973,-81.3458,40.3748
726,1,6.800000190734863,991,0.05000000074505806,10.289999961853027,-78.1458,41.9347
727,1,10.899999618530273,948,-0.10999999940395355,12.729999542236328,-83.01,39.97
728,1,11.899999618530273,1058,-0.09000000357627869,11.40999984741211,-82.3061,38.7718
729,1,15.600000381469727,1217,-0.029999999329447746,12.529999732971191,-90.704201,35.842201
730,1,9.899999618530273,840,-0.15000000596046448,14.489999771118164,-83.5553,41.6639
731,1,5.900000095367432,870,0.07999999821186066,11.970000267028809,-75.6,45.5
732,1,8.399999618530273,835,-0.03999999910593033,12.670000076293945,-79.83713,43.29068
733,1,3.0999999046325684,978,0.25999999046325684,10.220000267028809,-84.35,46.9666
734,1,-1.399999976158142,477,-0.1899999976158142,11.470000267028809,-106.346771,56.130366
735,1,9.5,821,-0.10999999940395355,14.270000457763672,-83.08285239118054,42.38335437219103
736,1,4.699999809265137,797,0.009999999776482582,12.039999961853027,-88.49182808298102,47.06811946742201
737,1,10,933,-0.029999999329447746,12.859999656677246,-81.69611126976889,41.48696537522184
738,1,8.199999809265137,896,-0.05999999865889549,12.949999809265137,-88.4351,42.59
739,1,7.300000190734863,768,-0.14000000059604645,13.640000343322754,-88.555,44.022
740,1,7.199999809265137,824,-0.07999999821186066,13.3100004196167,-73.2539,44.4758
